id,release_date_anio
631332,2017
631332,2017
631332,2017
529240,2017
529240,2017
529240,2017
529240,2017
624690,2017
624690,2017
624690,2017
345630,2017
345630,2017
345630,2017
577480,2017
601340,2017
601340,2017
615680,2017
615680,2017
615680,2017
615680,2017
615680,2017
598180,2017
598180,2017
611800,2017
611800,2017
611800,2017
611800,2017
611800,2017
617660,2017
617660,2017
588710,2017
588710,2017
564990,2017
564990,2017
564990,2017
615210,2017
615210,2017
521100,2017
521100,2017
521100,2017
589430,2017
589430,2017
589430,2017
621050,2017
621050,2017
621050,2017
622400,2017
622400,2017
445190,2017
445190,2017
445190,2017
629920,2017
629920,2017
629920,2017
629920,2017
589690,2017
589690,2017
562210,2017
562210,2017
429780,2017
429780,2017
532320,2017
532320,2017
532320,2017
532320,2017
595140,2017
595140,2017
331480,2017
331480,2017
331480,2017
501300,2017
501300,2017
575310,2017
624940,2017
624940,2017
624940,2017
624940,2017
624940,2017
592423,2017
592423,2017
592423,2017
592422,2017
592422,2017
592422,2017
342150,2017
342150,2017
342150,2017
621560,2017
621560,2017
592421,2017
592421,2017
592421,2017
628280,2017
628280,2017
620310,2017
620310,2017
620310,2017
620310,2017
620670,2017
620670,2017
620670,2017
586140,2017
448195,2017
618270,2017
618270,2017
618270,2017
618270,2017
618270,2017
618270,2017
516430,2017
516430,2017
516430,2017
516430,2017
537540,2017
537540,2017
537540,2017
544730,2017
541200,2017
541200,2017
541200,2017
541200,2017
626900,2017
623670,2017
575860,2017
575860,2017
575860,2017
575860,2017
614030,2017
614030,2017
608590,2017
608590,2017
623150,2017
623150,2017
368070,2017
628950,2017
628950,2017
628950,2017
581980,2017
581980,2017
581980,2017
581980,2017
522880,2017
623470,2017
623470,2017
574330,2017
574330,2017
574330,2017
574330,2017
614890,2017
614890,2017
614890,2017
594970,2017
625660,2017
625660,2017
625660,2017
625660,2017
617560,2017
617560,2017
370620,2017
370620,2017
370620,2017
370620,2017
543940,2017
543940,2017
564700,2017
564700,2017
564700,2017
612140,2017
612140,2017
585430,2017
585430,2017
585430,2017
585430,2017
585430,2017
491770,2017
614003,2017
614002,2017
626650,2017
512315,2017
513096,2017
513097,2017
513098,2017
582270,2017
582270,2017
582270,2017
582270,2017
625350,2017
624850,2017
624850,2017
622830,1988
580050,2017
580050,2017
545670,2017
545670,2017
545670,2017
344240,2017
344240,2017
344240,2017
344240,2017
344240,2017
621150,2017
448191,2017
609823,2017
438960,2017
438960,2017
438960,2017
438960,2017
438960,2017
572500,2017
623360,2017
623360,2017
602860,2017
427270,2017
427270,2017
427270,2017
595290,2017
595290,2017
595290,2017
617420,2017
617420,2017
617420,2017
553020,2017
553020,2017
416000,2017
416000,2017
416000,2017
416000,2017
615730,2001
482440,2017
482440,2017
482440,2017
482440,2017
525690,2017
525690,2017
525690,2017
562280,2017
562280,2017
521750,2017
521760,2017
521720,2017
505090,2017
607120,1998
607120,1998
560370,2001
560370,2001
401710,2017
401710,2017
401710,2017
511800,2017
511800,2017
511800,2017
511800,2017
511800,2017
546380,2017
546380,2017
546380,2017
546380,2017
586470,2017
586470,2017
616860,2017
616860,2017
614001,2017
523600,2017
523600,2017
366640,2017
366640,2017
366640,2017
366640,2017
623530,2017
623530,2017
623530,2017
527480,2017
527480,2017
527480,2017
527480,2017
525040,2017
585640,2017
585640,2017
585640,2017
585640,2017
618360,2017
618360,2017
618360,2017
466220,2017
466220,2017
466220,2017
466220,2017
466220,2017
466220,2017
544400,2017
544400,2017
578000,2017
578000,2017
578000,2017
550600,2016
550600,2016
550600,2016
550600,2016
550600,2016
607020,2017
607020,2017
607020,2017
607020,2017
607020,2017
619220,2017
619220,2017
601650,2017
587650,2017
587650,2017
615390,2017
615390,2017
610860,1998
610860,1998
610860,1998
610940,2017
622620,2017
622620,2017
621530,2017
621530,2017
621530,2017
587980,2017
587980,2017
618680,2017
618680,2017
618681,2017
618681,2017
618682,2017
618682,2017
618770,2017
618770,2017
618771,2017
618771,2017
458600,2017
458600,2017
458600,2017
458600,2017
599060,2017
599060,2017
599060,2017
521330,2017
521330,2017
521330,2017
521330,2017
521330,2017
614020,2017
606190,2017
606190,2017
524640,2017
524640,2017
606940,2017
558780,2017
558780,2017
558780,2017
584630,2017
584630,2017
620240,2017
620240,2017
620240,2017
620240,2017
622960,2017
622960,2017
610780,2017
610780,2017
610780,2017
610780,2017
620340,2017
620340,2017
620340,2017
615380,2017
622390,2017
622390,2017
622390,2017
622390,2017
612670,2017
612670,2017
612670,2017
612670,2017
308600,2017
308600,2017
308600,2017
308600,2017
500170,2017
609990,2017
609990,2017
609990,2017
624510,2017
624510,2017
624510,2017
589480,2017
589480,2017
589480,2017
512180,2017
586380,2017
586380,2017
586380,2017
607270,2017
607270,2017
587740,2017
293780,2017
293780,2017
293780,2017
569691,2017
583740,2012
583740,2012
583740,2012
614000,2017
501590,2017
501590,2017
470040,2017
470040,2017
470040,2017
503350,2017
503350,2017
503350,2017
503350,2017
621840,2017
621840,2017
602940,2017
602940,2017
602940,2017
602940,2017
611350,2017
611350,2017
579840,2017
579840,2017
579840,2017
579840,2017
579840,2017
615250,1998
615250,1998
610360,2017
610360,2017
562500,2017
562500,2017
562500,2017
538020,2017
538020,2017
613420,2017
613420,2017
613420,2017
392280,2017
392280,2017
617962,2017
617962,2017
617961,2017
617961,2017
614460,2017
614460,2017
295194,2017
355010,2017
355010,2017
355010,2017
513108,2017
606090,2017
513109,2017
602590,2017
602590,2017
589510,2017
589510,2017
589510,2017
605490,2017
605490,2017
605490,2017
618280,2017
618280,2017
338350,2017
338350,2017
338350,2017
338350,2017
568770,2017
568770,2017
568770,2017
614650,2017
614650,2017
526400,2016
526400,2016
526400,2016
526400,2016
526400,2016
572160,2017
572160,2017
572160,2017
572160,2017
572160,2017
544580,2017
614050,2017
614050,2017
614050,2017
614050,2017
614050,2017
610810,2017
610810,2017
610810,2017
610810,2017
601170,2017
601170,2017
601170,2017
601170,2017
617680,2017
617680,2017
617680,2017
617680,2017
617680,2017
546820,2017
546820,2017
546820,2017
586390,2017
586390,2017
492200,2017
492200,2017
618980,2017
618980,2017
344040,2015
344040,2015
344040,2015
585970,2017
585970,2017
585970,2017
410330,2017
410330,2017
599480,2017
599480,2017
453310,2017
453310,2017
451950,2017
451950,2017
598990,1994
598990,1994
599000,2001
599000,2001
609120,2017
609120,2017
527960,2017
527960,2017
527960,2017
402130,2017
600590,2017
600591,2017
600592,2017
611920,2017
611920,2017
611920,2017
611920,2017
611920,2017
495820,2017
495820,2017
603770,2017
603770,2017
603770,2017
603770,2017
603770,2017
515160,2017
515160,2017
515160,2017
569688,2017
616300,2017
616300,2017
616300,2017
616300,2017
616300,2017
616300,2017
611921,2017
611921,2017
611921,2017
611921,2017
611921,2017
605780,2017
611690,2017
611690,2017
617960,2017
617960,2017
521350,2017
521350,2017
615160,2017
615160,2017
615160,2017
614380,2017
614380,2017
548500,2015
548500,2015
548500,2015
548500,2015
593950,2017
593950,2017
593950,2017
593950,2017
616170,2017
616170,2017
616170,2017
469550,2016
469550,2016
469550,2016
546830,2017
546830,2017
546830,2017
599090,2017
599090,2017
509530,2017
509530,2017
509530,2017
509530,2017
509530,2017
509530,2017
602170,2017
602170,2017
602170,2017
542660,2017
542660,2017
542660,2017
549790,2017
549790,2017
545890,2017
545890,2017
545890,2017
545890,2017
615930,2017
615930,2017
608390,2017
608390,2017
608390,2017
608390,2017
519110,2017
519110,2017
587570,2016
587570,2016
598590,2017
598590,2017
598590,2017
605930,2017
605930,2017
580510,2017
580510,2017
580510,2017
580510,2017
595780,2017
595780,2017
595780,2017
595780,2017
603080,2017
603080,2017
521840,2017
521840,2017
613120,2017
568180,2017
568180,2017
568180,2017
605610,2017
605610,2017
605610,2017
498390,2017
498390,2017
498390,2017
498390,2017
612210,2017
612210,2017
609830,2017
609830,2017
601240,2017
601240,2017
613350,2017
613350,2017
493220,2017
493220,2017
493220,2017
608800,2017
608800,2017
608800,2017
608800,2017
522080,2017
522080,2017
522080,2017
593271,2017
593271,2017
547150,2017
547150,2017
464830,2017
464830,2017
464830,2017
464830,2017
464830,2017
580560,2017
580560,2017
580560,2017
610610,2017
610610,2017
604640,2017
604640,2017
604640,2017
531750,2017
531750,2017
531750,2017
531750,2017
612170,2017
612170,2017
609760,2017
609760,2017
609760,2017
574677,2017
574677,2017
574677,2017
574677,2017
574677,2017
574677,2017
574676,2017
574676,2017
574676,2017
574676,2017
574676,2017
574676,2017
494170,2017
494170,2017
494170,2017
602880,2017
602880,2017
602880,2017
575710,2017
575710,2017
602280,2017
613610,2017
613610,2017
613610,2017
613610,2017
390620,2017
390620,2017
390620,2017
529140,2017
529140,2017
529140,2017
529140,2017
560080,2017
560080,2017
560080,2017
560080,2017
615200,2017
615200,2017
615200,2017
312520,2017
312520,2017
312520,2017
562800,2017
562800,2017
562800,2017
588430,2017
588430,2017
588430,2017
569200,1989
569200,1989
569200,1989
607380,2017
610110,2017
610110,2017
614900,2017
614900,2017
614900,2017
609200,2017
609200,2017
609200,2017
548130,2017
602450,2017
602450,2017
602450,2017
606030,2017
530510,2017
605510,2017
605510,2017
600120,2017
600120,2017
600120,2017
600120,2017
581220,2017
581220,2017
365360,2017
365360,2017
365360,2017
404590,2017
404590,2017
607780,2017
607780,2017
613240,1995
613240,1995
613240,1995
578900,2017
578900,2017
578900,2017
602180,2017
602180,2017
602180,2017
602180,2017
506971,2017
492290,2017
492290,2017
492290,2017
492290,2017
612810,2017
612810,2017
612810,2017
612810,2017
591380,2017
591380,2017
591380,2017
591380,2017
598020,2017
598020,2017
599460,2017
599460,2017
599460,2017
599460,2017
599460,2017
543010,2017
569686,2017
569685,2017
569687,2017
601190,2017
601190,2017
544330,2017
544330,2017
544330,2017
589420,2017
589420,2017
589420,2017
589420,2017
461340,2017
461340,2017
461340,2017
461340,2017
461340,2017
603260,2017
603260,2017
603260,2017
603260,2017
603260,2017
598470,2017
598470,2017
598470,2017
598470,2017
598470,2017
465650,2017
465650,2017
465650,2017
465650,2017
575670,2017
575670,2017
575670,2017
595970,2017
595970,2017
595970,2017
507300,2017
507300,2017
507300,2017
614080,2017
614080,2017
614080,2017
590570,2017
590570,2017
590570,2017
600600,2017
600600,2017
610970,2017
569700,2017
593330,2017
593330,2017
522230,2017
522230,2017
522230,2017
605530,2017
605530,2017
605530,2017
580710,2017
580710,2017
605050,2017
605050,2017
580010,2017
580010,2017
569681,2017
569684,2017
548220,2017
548220,2017
602120,2017
602120,2017
521740,2017
545010,2017
562730,2017
562730,2017
562730,2017
562730,2017
562730,2017
521730,2017
514460,2017
514460,2017
514460,2017
604140,2017
604140,2017
604140,2017
599900,2017
599900,2017
599900,2017
599900,2017
599900,2017
599900,2017
599900,2017
563850,2017
563850,2017
595020,2017
595020,2017
595020,2017
497710,2017
497710,2017
497710,2017
606320,2017
606320,2017
606320,2017
606320,2017
606321,2017
606321,2017
606321,2017
606321,2017
591497,2017
591497,2017
591497,2017
591497,2017
591497,2017
591497,2017
591497,2017
591497,2017
578920,2017
578920,2017
578920,2017
578920,2017
578920,2017
596880,2017
611320,2017
611320,2017
611320,2017
514290,2017
514290,2017
514290,2017
610820,2017
610820,2017
597090,2017
502730,2017
502730,2017
502730,2017
502730,2017
502730,2017
594750,2017
449510,2017
449510,2017
594270,2017
594270,2017
594270,2017
594270,2017
594270,2017
585730,2017
585730,2017
581340,2017
581340,2017
581340,2017
583850,2017
601850,2017
601850,2017
546070,2017
546070,2017
546070,2017
607680,2017
583010,2009
605520,2017
605520,2017
605520,2017
443890,2017
443890,2017
443890,2017
443890,2017
443890,2017
596570,2017
596570,2017
596570,2017
596570,2017
575940,2017
575940,2017
603790,2017
603790,2017
603790,2017
603790,2017
568040,2017
568040,2017
577030,2017
577030,2017
575630,2017
575630,2017
567250,2017
567250,2017
567250,2017
596890,2014
596890,2014
596890,2014
576380,2017
576380,2017
576380,2017
596910,2013
596910,2013
596910,2013
365160,2017
365160,2017
596540,2017
596540,2017
596540,2017
498320,2017
498320,2017
610100,2016
610100,2016
550990,2017
550990,2017
550990,2017
582890,2017
582890,2017
582890,2017
582890,2017
582890,2017
524220,2017
524220,2017
608420,2017
608420,2017
425460,2017
425460,2017
425460,2017
492150,2017
492150,2017
492150,2017
492150,2017
492150,2017
583270,2017
565490,2017
565490,2017
565490,2017
565490,2017
565490,2017
608560,2017
608560,2017
608560,2017
592120,2017
555260,2017
555260,2017
555260,2017
555280,2017
555280,2017
555280,2017
567080,2017
567080,2017
567080,2017
567080,2017
515260,2017
515260,2017
317370,2017
317370,2017
578850,2017
578850,2017
477020,2017
477020,2017
556212,2017
556213,2017
597170,2017
597170,2017
597170,2017
500790,2017
500790,2017
486690,2017
486690,2017
486690,2017
486690,2017
486690,2017
608730,2018
608730,2018
562640,2017
562640,2017
562640,2017
562640,2017
605790,2017
605790,2017
509560,2017
509560,2017
509560,2017
509560,2017
509560,2017
509560,2017
580990,2017
580990,2017
580990,2017
444290,2017
444290,2017
496520,2017
496520,2017
532290,2016
532290,2016
598620,2017
598620,2017
601930,2017
601930,2017
601930,2017
601930,2017
555700,2017
555700,2017
555700,2017
539340,2017
539340,2017
593052,2017
549680,2017
549680,2017
549680,2017
549680,2017
549680,2017
549680,2017
597970,2017
597970,2017
605650,2017
605650,2017
605650,2017
605650,2017
416530,2017
416530,2017
416530,2017
586010,2017
415300,2017
604780,2017
604780,2017
606860,2017
606860,2017
606860,2017
355280,2014
355280,2014
606060,2017
606060,2017
606060,2017
413040,2017
413040,2017
594550,2017
594550,2017
594550,2017
569810,2017
569810,2017
414760,2017
414760,2017
414760,2017
414760,2017
563390,2017
563390,2017
563390,2017
563390,2017
595160,2017
595160,2017
604900,2017
604900,2017
604900,2017
602890,2017
602890,2017
600550,2017
600550,2017
600550,2017
600550,2017
574280,2017
574280,2017
574280,2017
574280,2017
574280,2017
574280,2017
563270,2017
563270,2017
501600,2017
604340,2017
604340,2017
587920,2017
587920,2017
587920,2017
587920,2017
587920,2017
598390,2017
598390,2017
598390,2017
598390,2017
598390,2017
569970,2017
569970,2017
569970,2017
564810,2016
564810,2016
564810,2016
433900,2017
433900,2017
433900,2017
602790,2017
602790,2017
602790,2017
602790,2017
602790,2017
537170,2017
537170,2017
537170,2017
604601,2017
604601,2017
604601,2017
604602,2017
604602,2017
604602,2017
604090,2017
604090,2017
604090,2017
600170,2017
600170,2017
512900,2017
512900,2017
512900,2017
512900,2017
512900,2017
604600,2017
604600,2017
604600,2017
594700,2017
594700,2017
594700,2017
594700,2017
593850,2017
593850,2017
593850,2017
593850,2017
604480,2017
604480,2017
604480,2017
580831,2017
580831,2017
580831,2017
580833,2017
580833,2017
580833,2017
580832,2017
580832,2017
580832,2017
603810,2017
603810,2017
593200,2017
593200,2017
596620,2012
596620,2012
435100,2017
435100,2017
602780,2017
602780,2017
579740,2017
579740,2017
576110,2017
576110,2017
576110,2017
596370,2017
596370,2017
568780,2017
568780,2017
568780,2017
579690,2017
579690,2017
579690,2017
579690,2017
604450,2017
604450,2017
446610,2017
446610,2017
446610,2017
603570,2017
603570,2017
603570,2017
604810,2017
604810,2017
604810,2017
604810,2017
605020,2017
536578,2017
446810,2017
446810,2017
604570,2017
604570,2017
604570,2017
513110,2017
577390,2017
577390,2017
579870,2017
579870,2017
579870,2017
598610,2017
598610,2017
598610,2017
542870,2017
542870,2017
542870,2017
574270,2017
574270,2017
580830,2017
580830,2017
580830,2017
603190,2017
603190,2017
605690,2017
605690,2017
605690,2017
603220,2017
603220,2017
603220,2017
603220,2017
605040,2017
605040,2017
605040,2017
597120,2016
597120,2016
597120,2016
605410,2017
605410,2017
600410,2017
600410,2017
600410,2017
500272,2017
500272,2017
603090,2017
603090,2017
588190,2017
513095,2017
513094,2017
556226,2017
577910,2017
577910,2017
556229,2017
463792,2017
463792,2017
397060,2017
397060,2017
397060,2017
397060,2017
574570,2017
574570,2017
574570,2017
574570,2017
601530,2017
601530,2017
601530,2017
602290,1997
593410,2017
593410,2017
593410,2017
338640,2017
338640,2017
338640,2017
586970,2017
586970,2017
586970,2017
448186,2017
573540,2017
573546,2017
600740,2017
600740,2017
583490,2017
583490,2017
572720,2014
522530,2017
522530,2017
522530,2017
522530,2017
553760,2017
562460,2017
562010,2017
562010,2017
562010,2017
597910,2017
597910,2017
597910,2017
591350,2017
591350,2017
454930,2016
454930,2016
454930,2016
454930,2016
600560,2017
600560,2017
568920,2017
568920,2017
568920,2017
568920,2017
596530,2017
600530,2017
600530,2017
600530,2017
556840,2017
577100,2017
577100,2017
577100,2017
588750,2017
588750,2017
588750,2017
588750,2017
542850,2017
542850,2017
598540,2017
558420,2017
558420,2017
595650,2017
595650,2017
515150,2017
515150,2017
515150,2017
589310,2017
589310,2017
581100,2017
581100,2017
581100,2017
595460,2017
595460,2017
595460,2017
581800,2017
581800,2017
601280,2017
513300,2017
513300,2017
513300,2017
513300,2017
551650,2017
551650,2017
551650,2017
598670,2017
598670,2017
598670,2017
598670,2017
422810,2017
422810,2017
422810,2017
600450,2017
599440,2017
599440,2017
599441,2017
599441,2017
509130,2017
509130,2017
509130,2017
588570,2017
588570,2017
597660,2017
272270,2016
272270,2016
272270,2016
272270,2016
592040,2017
592040,2017
592040,2017
592040,2017
596120,2017
596120,2017
596120,2017
596120,2017
408030,2017
408030,2017
408030,2017
449160,2017
449160,2017
449160,2017
449160,2017
596690,2017
596690,2017
596690,2017
596690,2017
597810,2017
597810,2017
597810,2017
597810,2017
597810,2017
549850,2017
549850,2017
588010,2017
588010,2017
588010,2017
588010,2017
443320,2016
568490,2017
568490,2017
568490,2017
580820,2017
580820,2017
580820,2017
580820,2017
580820,2017
448188,2017
524250,2017
524250,2017
524250,2017
524250,2017
510240,2017
510240,2017
510240,2017
413370,2017
413370,2017
513550,2017
513550,2017
513550,2017
568380,2017
568380,2017
568380,2017
568380,2017
594660,2017
594660,2017
594660,2017
554330,2017
554330,2017
554330,2017
589600,2017
589600,2017
589600,2017
503550,2017
503550,2017
503550,2017
506510,2017
506510,2017
537230,2017
537230,2017
527240,2017
527240,2017
601420,2017
601420,2017
598240,2017
598240,2017
598240,2017
598240,2017
598240,2017
598240,2017
600690,2016
600690,2016
589300,2017
589300,2017
580730,2017
580730,2017
580730,2017
580730,2017
575810,2017
575810,2017
575810,2017
575810,2017
520860,2017
520860,2017
520860,2017
520860,2017
520860,2017
520860,2017
520860,2017
295208,2017
448200,2017
295209,2017
556224,2017
476020,2017
476020,2017
594060,2017
594060,2017
590870,2017
590870,2017
590870,2017
590870,2017
593720,2017
593720,2017
538840,2017
538840,2017
538840,2017
538840,2017
538840,2017
412620,2017
412620,2017
412620,2017
512034,2017
577380,2017
577380,2017
577380,2017
555530,2017
588050,2017
588050,2017
588050,2017
430930,2017
430930,2017
380810,2017
380810,2017
567430,2017
567430,2017
567430,2017
590400,2017
590400,2017
590400,2017
590400,2017
595640,2017
595640,2017
595640,2017
595640,2017
595640,2017
588490,1999
588490,1999
588490,1999
596160,1999
596160,1999
596160,1999
584600,2017
584600,2017
584600,2017
530610,2017
530610,2017
516580,2017
516580,2017
596590,2017
596590,2017
585750,2017
585750,2017
585750,2017
593480,2017
589260,2017
496690,2017
496690,2017
496690,2017
594960,2017
594960,2017
594960,2017
594960,2017
460250,2017
460250,2017
576660,2017
576660,2017
502010,2017
502010,2017
502010,2017
491420,2017
491420,2017
591060,2016
591060,2016
591060,2016
591060,2016
591060,2016
591061,2016
591061,2016
591061,2016
591061,2016
591061,2016
591062,2016
591062,2016
591062,2016
591062,2016
591062,2016
591063,2016
591063,2016
591063,2016
591063,2016
591063,2016
591050,2017
591050,2017
591050,2017
591050,2017
591050,2017
586740,2017
586740,2017
586060,2017
586060,2017
586060,2017
586060,2017
586060,2017
589410,2016
581210,2016
581210,2016
584060,2016
584060,2016
584280,2017
584280,2017
584280,2017
583040,2017
567340,2017
567340,2017
567340,2017
567340,2017
567340,2017
566790,2017
566790,2017
596470,2017
596470,2017
596470,2017
388910,2017
388910,2017
388910,2017
388910,2017
463020,2017
463020,2017
463020,2017
348800,2017
348800,2017
348800,2017
539280,2017
539270,2017
539300,2017
539290,2017
574310,2017
574310,2017
589390,2017
589390,2017
579890,2017
579890,2017
520645,2017
520645,2017
520645,2017
575840,2017
575840,2017
574850,2017
585220,2017
585220,2017
497730,2017
591950,2017
591950,2017
585590,2017
585590,2017
587070,2017
587070,2017
587070,2017
587070,2017
587070,2017
573060,2017
573060,2017
573060,2017
590770,2017
590770,2017
548480,2017
548480,2017
548480,2017
581370,2017
581370,2017
581370,2017
581370,2017
588720,2017
390100,2017
390100,2017
390100,2017
501270,2017
501270,2017
501270,2017
572520,2017
572520,2017
572520,2017
572520,2017
521800,2015
521800,2015
521800,2015
521800,2015
571730,2017
571730,2017
571730,2017
586910,2017
489110,2017
489110,2017
489110,2017
524176,2015
524176,2015
524176,2015
572380,2017
572381,2017
572382,2017
587690,2017
587690,2017
587690,2017
581600,2017
581600,2017
581600,2017
524175,2015
524175,2015
524175,2015
589160,2017
524173,2015
524173,2015
524173,2015
524171,2015
524171,2015
524171,2015
524170,2015
524170,2015
524170,2015
524172,2015
524172,2015
524172,2015
500233,2017
532690,2017
588970,2017
588970,2017
569500,2017
569500,2017
569500,2017
586960,2017
586960,2017
586960,2017
586960,2017
587414,2017
587414,2017
587414,2017
587414,2017
587414,2017
587414,2017
505730,2017
505730,2017
505730,2017
570220,2017
565240,2017
565240,2017
528051,2017
528051,2017
528053,2017
528053,2017
592490,2017
592490,2017
592490,2017
592490,2017
592490,2017
520720,2017
520720,2017
520720,2017
563520,2017
563520,2017
587480,2017
587480,2017
587480,2017
562760,2017
562760,2017
562760,2017
581831,2017
581831,2017
590350,2017
590350,2017
448800,2017
448800,2017
572710,2014
590290,2017
590290,2017
590290,2017
590290,2017
362150,2017
362150,2017
362150,2017
362150,2017
488690,2017
488690,2017
488690,2017
474740,2017
474740,2017
587170,2017
502700,2017
502700,2017
502700,2017
572020,2017
572020,2017
572020,2017
572020,2017
529760,2017
529760,2017
579980,1995
579980,1995
579980,1995
586430,2017
586430,2017
586430,2017
587390,2017
587390,2017
587390,2017
587390,2017
242610,2017
242610,2017
242610,2017
593140,2017
593140,2017
587410,2017
587410,2017
587410,2017
587410,2017
587410,2017
587410,2017
587411,2017
587411,2017
587411,2017
587411,2017
587411,2017
587411,2017
555532,2017
587412,2017
587412,2017
587412,2017
587412,2017
587412,2017
587412,2017
586040,2017
586040,2017
586040,2017
416020,2017
416020,2017
416020,2017
416020,2017
581970,2017
581970,2017
581970,2017
557020,2017
557020,2017
557020,2017
557020,2017
557020,2017
585950,2017
585950,2017
575360,2017
575360,2017
492410,2017
492410,2017
492410,2017
535330,2017
535330,2017
535330,2017
535330,2017
576060,2017
576060,2017
576060,2017
576060,2017
591520,2017
576980,2017
576980,2017
576980,2017
578740,2017
578740,2017
578740,2017
578740,2017
586540,2017
586540,2017
586540,2017
586540,2017
578830,2017
578830,2017
578830,2017
578830,2017
578830,2017
578830,2017
461550,2010
571330,2017
571330,2017
553180,2017
553180,2017
553180,2017
525070,2017
525070,2017
525070,2017
574671,2017
574671,2017
574671,2017
574671,2017
574671,2017
574671,2017
574675,2017
574675,2017
574675,2017
574675,2017
574675,2017
574675,2017
574670,2017
574670,2017
574670,2017
574670,2017
574670,2017
574670,2017
540860,2017
540860,2017
540860,2017
540860,2017
577404,2017
577404,2017
577404,2017
577404,2017
577404,2017
577404,2017
577404,2017
577404,2017
485830,2017
485830,2017
485830,2017
485830,2017
485830,2017
558790,2017
558790,2017
553260,2017
414330,2017
414330,2017
414330,2017
564940,2017
564940,2017
587210,2017
587210,2017
372080,2017
372080,2017
372080,2017
560180,2017
560180,2017
579960,2017
579960,2017
581060,2017
581060,2017
581060,2017
461540,2010
586230,2017
586230,2017
385130,2017
385130,2017
385130,2017
385130,2017
500234,2017
586340,2017
586340,2017
489260,2017
489260,2017
586460,2011
586460,2011
586460,2011
401800,2017
401800,2017
586530,2017
586530,2017
586530,2017
585840,2017
585840,2017
553160,2017
553160,2017
553160,2017
562540,2017
562540,2017
586710,2017
586710,2017
515980,2017
375750,2017
375750,2017
375750,2017
375750,2017
375750,2017
396350,2017
396350,2017
585690,2017
585690,2017
585690,2017
585690,2017
555430,2017
555430,2017
555430,2017
565400,2017
565400,2017
565400,2017
564870,2017
564870,2017
564870,2017
526160,2017
526160,2017
526160,2017
526160,2017
526160,2017
526160,2017
566300,2017
566300,2017
566300,2017
590360,2017
590360,2017
590360,2017
590360,2017
590360,2017
587660,2017
587660,2017
588100,2017
588100,2017
560170,1997
560170,1997
307110,2017
307110,2017
307110,2017
307110,2017
466160,2017
466160,2017
416360,2017
416360,2017
416360,2017
546460,2017
510510,2017
510510,2017
564710,2017
564710,2017
564710,2017
563150,2017
563150,2017
585990,2017
585990,2017
585990,2017
381890,2017
579730,2017
579730,2017
579730,2017
431650,2017
431650,2017
431650,2017
446840,2017
446840,2017
584120,2017
584120,2017
574320,2017
574320,2017
574320,2017
527280,2017
332270,2017
332270,2017
332270,2017
510840,2017
510840,2017
510840,2017
510840,2017
510840,2017
577990,1997
577990,1997
577990,1997
586700,2017
586700,2017
570170,2017
570170,2017
570160,2017
570160,2017
570180,2017
570180,2017
570181,2017
570181,2017
570200,2017
570200,2017
570190,2017
570190,2017
589230,2017
589230,2017
589230,2017
454410,2017
454410,2017
562090,2017
562090,2017
562090,2017
585880,2017
585880,2017
585880,2017
576810,2017
576810,2017
573780,2017
573780,2017
573780,2017
573780,2017
573370,2017
573370,2017
573370,2017
573370,2017
573370,2017
461530,2016
578890,2017
578890,2017
578890,2017
578890,2017
578890,2017
547930,2017
547930,2017
576390,2017
576390,2017
576390,2017
576390,2017
576390,2017
587010,2017
587010,2017
587010,2017
536579,2017
586930,2015
586930,2015
402910,2017
402910,2017
588790,2017
588790,2017
588790,2017
588830,2017
588830,2017
588830,2017
588840,2017
588840,2017
588840,2017
586500,2017
586500,2017
586500,2017
513890,2017
562490,2017
562490,2017
562490,2017
575580,2017
575580,2017
560720,2013
560720,2013
560760,2013
560760,2013
560740,2014
560740,2014
560730,2014
560730,2014
560750,2016
560750,2016
581640,2017
581640,2017
560820,2013
560820,2013
312430,2017
312430,2017
576470,2017
576470,2017
576470,2017
576470,2017
576530,2017
576530,2017
576530,2017
428690,2016
428690,2016
428690,2016
576520,2017
576520,2017
576520,2017
446790,2017
446790,2017
446790,2017
446790,2017
549260,2017
549260,2017
577610,2017
577610,2017
577610,2017
577610,2017
514140,2006
577600,2017
577600,2017
577600,2017
577600,2017
578030,2017
578030,2017
578030,2017
578030,2017
578020,2017
578020,2017
578020,2017
578020,2017
578380,2017
578380,2017
578380,2017
578380,2017
587050,2017
587050,2017
502070,2016
502070,2016
502070,2016
581590,2017
581590,2017
581590,2017
515140,2017
515140,2017
515140,2017
581840,2017
568400,2017
568400,2017
568400,2017
568400,2017
525290,2017
525290,2017
587770,2017
587770,2017
509780,2017
509780,2017
525520,2017
525520,2017
525520,2017
575740,2017
575740,2017
557400,2017
557400,2017
557400,2017
557400,2017
557400,2017
586680,2017
586680,2017
587590,2017
587590,2017
587590,2017
587590,2017
587590,2017
401810,2017
401810,2017
401810,2017
540230,2017
579330,2017
579330,2017
579330,2017
579330,2017
583640,2017
583640,2017
439340,2017
439340,2017
439340,2017
439340,2017
582350,2017
582350,2017
582350,2017
574690,2017
574690,2017
574690,2017
562840,2017
562840,2017
562840,2017
562840,2017
562840,2017
496820,2017
496820,2017
496820,2017
509980,2017
509980,2017
509980,2017
577700,2017
577700,2017
577700,2017
582580,2017
582580,2017
582580,2017
432890,2017
432890,2017
432890,2017
432890,2017
432890,2017
500210,2017
436520,2017
436520,2017
436520,2017
585160,2017
585160,2017
585160,2017
