id,genres,playtime_forever
463100,Adventure,3656.0
450600,Casual,0.0
401510,Action,0.0
467370,Casual,10098.0
454690,Adventure,8972.0
399600,Action,10.0
431590,Action,6383.0
463760,Adventure,3508.0
452120,Adventure,2168.0
444350,Action,13.0
423720,Action,1372.0
391420,Adventure,30275.0
463120,Action,585.0
463130,Action,29.0
397160,Indie,217.0
408740,Casual,44477.0
448300,Action,0.0
448110,Action,1458.0
437180,Action,1491.0
454550,Animation &amp; Modeling,42332.0
454530,Strategy,5832.0
456160,Action,1333.0
461850,Casual,18287.0
463920,Action,183.0
385080,Casual,17029.0
358760,Adventure,11319.0
431300,Casual,0.0
464760,Action,6294.0
292330,Indie,1482.0
271920,Simulation,6392.0
461970,Casual,160.0
377530,Adventure,19288.0
428750,Action,1717.0
417750,Action,499.0
351100,Action,1334.0
463830,Action,0.0
464700,Action,3766.0
459910,Action,825.0
448720,Action,0.0
446990,Adventure,786.0
453710,Casual,26530.0
385350,Action,3.0
461650,Adventure,112.0
443680,Action,1404.0
463450,Casual,0.0
447200,Adventure,3614.0
353630,Indie,296.0
456690,Adventure,599.0
331210,Adventure,64.0
458000,Adventure,8121.0
444640,Action,484802.0
440280,Action,102.0
436870,Action,223.0
351720,Casual,2265.0
422650,Action,2230.0
462110,Casual,11809.0
458230,Action,0.0
443630,Action,289.0
460910,Action,4110.0
458480,Adventure,2659.0
462030,Casual,68.0
322330,Adventure,9748900.0
444520,Action,0.0
363680,Strategy,438408.0
463030,Adventure,294.0
454040,Action,3664.0
299480,Action,6773.0
444650,Indie,368.0
453100,Action,6717.0
451600,Action,1572.0
454610,Action,556.0
306040,Casual,46425.0
457680,Adventure,703.0
434130,Action,63.0
439730,Action,641.0
377360,Action,4009.0
448160,Action,138.0
437100,Action,217.0
337950,Free to Play,37903.0
353540,Indie,1219.0
458560,Action,175.0
434290,Indie,1030.0
301650,Action,6965.0
444720,Action,7358.0
461710,Adventure,10523.0
413420,Adventure,204240.0
454460,Casual,294.0
410380,Adventure,62161.0
412450,Action,6835.0
431630,Action,223.0
454150,Action,356.0
448370,Action,9083.0
281640,Indie,43246.0
405970,Action,945.0
450030,Action,181.0
448820,Adventure,631.0
429430,Action,0.0
454970,Action,5206.0
446910,Indie,1430.0
347720,Action,1349.0
377840,RPG,135320.0
449090,Action,383.0
421740,Adventure,498.0
453750,Casual,4660.0
417880,Adventure,1352.0
454170,Adventure,6511.0
368080,Action,1287.0
437090,Indie,2329.0
342550,Indie,1099.0
453650,Action,414.0
453850,Indie,5319.0
461840,Casual,3054.0
404180,Adventure,38798.0
422110,Action,2443.0
459680,Strategy,86.0
434020,Adventure,3093.0
372590,Animation &amp; Modeling,683.0
374320,Action,9635703.0
447240,Casual,103.0
345010,Indie,20796.0
432540,Action,0.0
439190,Action,19030.0
450500,Action,278.0
457010,Action,4990.0
437890,Action,24.0
449760,Casual,540.0
446870,Action,54.0
459310,Adventure,2078.0
404640,Indie,608.0
448090,Action,418.0
364830,Action,2041.0
394690,Action,252027.0
378260,Action,2596.0
456130,Action,184.0
400800,Racing,17415.0
427550,Adventure,3692.0
431250,Action,2161.0
437530,Action,47.0
262100,Action,469.0
448910,Indie,820.0
460150,Casual,7174.0
454780,Indie,2064.0
314970,Free to Play,43689.0
341460,RPG,38.0
450020,Action,5680.0
447170,Adventure,8356.0
435360,Adventure,31006.0
455940,Casual,9390.0
448500,Action,2824.0
454900,Action,1468.0
241760,Action,757.0
457820,Adventure,16240.0
454890,Action,14746.0
373470,Action,59.0
445040,Adventure,2268.0
311690,Action,1339766.0
412530,Casual,7.0
457480,Casual,3954.0
325430,Action,231.0
458700,Casual,782.0
388320,Adventure,4875.0
439310,Indie,465.0
435800,Action,1017.0
426000,Indie,111665.0
426010,Simulation,1524.0
454720,Casual,354.0
449820,Adventure,700.0
459100,Action,6672.0
383070,Action,322.0
412600,Action,13342.0
420930,Adventure,2755.0
429330,Action,21272.0
448640,Indie,17774.0
458420,Adventure,1953.0
356390,Adventure,546.0
409560,Action,3356.0
444440,Action,5500.0
452930,Casual,20.0
409280,Action,366.0
457520,Action,3067.0
348030,Racing,9056.0
432250,Indie,490.0
451210,Action,0.0
443380,Adventure,10200.0
451880,Casual,13642.0
449000,Casual,511.0
454320,Indie,7268.0
446120,Action,3815.0
443700,Indie,5.0
398850,Action,8917.0
453880,Action,7145.0
366780,Adventure,6150.0
434480,Casual,131.0
366760,Casual,64317.0
440800,Action,185.0
456980,Adventure,37.0
265000,Action,19049.0
445110,Action,3332.0
429390,Casual,261.0
351630,Casual,1593.0
448660,Indie,5889.0
427660,Adventure,2053.0
402530,Adventure,516.0
407690,Sports,224.0
409660,Action,5171.0
450850,Indie,5913.0
453950,Indie,49.0
456540,Action,63.0
455910,Action,7828.0
455640,Action,0.0
432260,Action,452.0
444270,Action,1806.0
373480,Action,852.0
400240,Adventure,51137.0
457530,Casual,211.0
377570,Indie,8663.0
453680,Casual,24.0
273800,Simulation,14.0
447990,Adventure,2722.0
439440,Action,22.0
455110,Action,4527.0
454570,Indie,6864.0
393770,Action,0.0
448080,Casual,4188.0
370770,Action,14788.0
432280,Action,2141.0
441670,Action,2313.0
445230,Free to Play,1011.0
369070,Action,1690.0
389170,Adventure,12524.0
456660,Casual,11566.0
449060,Action,2585.0
317280,Adventure,1534.0
431180,Indie,1786.0
453980,Casual,25672.0
375450,Strategy,51.0
431230,Adventure,3535.0
337720,Adventure,2.0
351940,Adventure,1498.0
447780,Adventure,3567.0
433000,Adventure,709.0
447800,Adventure,3523.0
424370,Action,1378.0
366180,Action,316.0
433670,Simulation,0.0
440090,Action,18888.0
448470,Casual,6763.0
398890,Casual,2050.0
455490,Adventure,7508.0
388210,Adventure,10932.0
454430,Action,5133.0
418250,Simulation,2876.0
402430,Indie,731.0
450120,Simulation,980.0
450140,Strategy,11.0
427510,Action,9174.0
411750,Indie,87.0
397090,Adventure,10878.0
447850,Adventure,24895.0
436480,Action,1143.0
432180,Adventure,6737.0
451130,Action,92.0
440020,Indie,903.0
453350,Action,115.0
427970,Action,4.0
454670,Action,4211.0
453740,Action,204.0
431450,Action,823.0
387340,Action,72502.0
453390,Adventure,186.0
418190,Casual,6541.0
417310,Casual,127.0
451670,Action,0.0
448530,Indie,276.0
424830,Action,33732.0
406690,Action,0.0
428410,Action,277.0
341270,Indie,577.0
453510,Action,129.0
438820,Indie,695.0
370490,Action,1827.0
441280,Action,0.0
420850,Action,3598.0
443020,Strategy,1054.0
445210,Adventure,192.0
453890,Adventure,1511.0
435600,Action,0.0
449120,Action,29.0
448540,Adventure,1.0
436390,Action,779.0
454130,Action,1333.0
453340,Casual,4859.0
420900,Action,1198.0
449340,Adventure,5881.0
396260,Action,812.0
451200,Action,3.0
438350,Casual,7.0
450290,Strategy,276.0
333100,Adventure,22.0
416070,Action,448.0
366010,Action,67.0
435030,Adventure,20473.0
370280,Adventure,9031.0
263980,Action,105635.0
451830,Action,4697.0
449540,Casual,18502.0
449520,Casual,135.0
451350,Casual,83.0
368570,Indie,196.0
443370,Casual,380.0
437420,Adventure,2729.0
417900,Adventure,84.0
444740,Action,0.0
320040,Adventure,19329.0
385730,Simulation,289792.0
448480,Indie,0.0
314180,Action,31274.0
369990,Indie,25961.0
405440,Action,5954.0
442890,Casual,6427.0
296810,Action,1.0
386940,Action,86631.0
449550,Action,16726.0
360510,Action,3743.0
442210,Action,5406.0
324090,Simulation,3.0
440790,Adventure,268.0
439950,Action,21.0
448630,Indie,1515.0
440750,Action,1342.0
425870,Action,84.0
448070,Action,9675.0
448560,Indie,5073.0
447310,Casual,940.0
446640,Adventure,17545.0
448230,Action,19.0
312980,Simulation,7694.0
448150,Indie,4114.0
421140,Casual,2478.0
415000,Education,390.0
372430,Casual,7.0
436360,Action,2182.0
448830,Utilities,12997.0
382420,Action,4638.0
449020,Free to Play,2938.0
428440,Action,1441.0
449940,Action,742.0
358490,Casual,0.0
445840,Action,3.0
444710,Action,34.0
351730,Adventure,548.0
373770,Indie,20511.0
410370,Action,693.0
390680,Action,2088.0
405720,Action,410.0
351700,Indie,7882.0
413150,Indie,7016733.0
371660,Action,359233.0
432240,Adventure,1794.0
336130,Adventure,2953.0
433840,Indie,1.0
354860,Adventure,27815.0
356500,Action,27650.0
421050,Adventure,10348.0
441550,Strategy,16304.0
416240,Action,34.0
421610,Adventure,8597.0
396320,Strategy,151.0
371880,Action,135.0
447860,Action,9.0
423610,Action,977.0
324310,Simulation,24611.0
299460,Action,119823.0
412490,Indie,2097.0
424640,Action,1370.0
410290,Casual,1074.0
355310,Action,53.0
434980,Action,2663.0
442220,Action,129.0
449050,Casual,525.0
443460,Adventure,8733.0
437900,Casual,4056.0
408860,Casual,0.0
434230,Action,518.0
445750,Adventure,216.0
279900,Adventure,8232.0
411600,Indie,492.0
386650,Action,340.0
219990,Action,1643157.0
410980,Strategy,1273.0
404510,Adventure,0.0
432590,Action,0.0
410970,Strategy,125.0
348460,Action,8939.0
427520,Casual,3154818.0
442140,Indie,11.0
429570,Adventure,50646.0
224500,Indie,588579.0
438000,Action,4313.0
405540,Action,1195.0
368740,Action,2119.0
404790,Utilities,1162.0
441640,Action,75.0
422970,Action,50644.0
444260,Adventure,9517.0
398930,Action,0.0
436150,Casual,58448.0
440870,Adventure,175.0
444420,Action,137.0
439910,Action,7269.0
444480,Casual,17968.0
355920,Casual,2176.0
428880,Adventure,4828.0
435050,Action,0.0
439720,Indie,4848.0
432470,Adventure,11346.0
441770,Animation &amp; Modeling,3.0
434790,Action,0.0
415610,Adventure,26.0
411310,Simulation,1316.0
411320,Simulation,44.0
408650,Action,1754.0
443830,Indie,183.0
425160,Action,7797.0
402620,Adventure,26855.0
264120,Free to Play,29928.0
411080,Action,252.0
401890,Action,5137.0
270880,Indie,712549.0
397810,Action,2.0
406120,Action,4223.0
439250,Adventure,15084.0
434420,Action,53468.0
349040,Action,269133.0
383870,Adventure,228916.0
378930,Action,29.0
431510,Adventure,9351.0
443750,Action,0.0
392080,Indie,1938.0
283060,Adventure,5818.0
268500,Strategy,5142703.0
438660,Sports,1467.0
434410,Indie,4803.0
423180,Action,8.0
437740,Adventure,2.0
374900,Adventure,1928.0
404620,Indie,13857.0
357340,Action,33449.0
404700,Casual,5227.0
434220,Action,27.0
432410,Adventure,28.0
435120,Adventure,4874.0
439770,Indie,1143.0
431240,Casual,615354.0
416110,Action,7389.0
427810,Indie,602.0
416850,Action,6.0
434930,Action,104.0
418620,Action,0.0
434210,Casual,6605.0
440410,Adventure,189.0
353190,Action,1134.0
425230,Action,81.0
394990,Action,1.0
439750,Indie,310.0
416720,Action,16.0
406130,Action,23641.0
432870,Action,224.0
381640,Free to Play,2597.0
345700,Adventure,9542.0
424280,Action,110830.0
427980,Adventure,36973.0
436140,Casual,4317.0
415840,Adventure,2976.0
426690,Casual,5389.0
438180,Action,14703.0
438080,Action,8271.0
389120,Casual,215.0
438010,Action,11734.0
366160,Action,17572.0
438020,Action,885.0
372540,Action,2307.0
420570,Action,10.0
438160,Action,17.0
429220,Action,1449.0
406870,Adventure,3231.0
421040,Casual,82964.0
400910,Action,89306.0
425600,Adventure,0.0
416330,Action,33.0
432330,Audio Production,273.0
418610,Action,2438.0
413870,Action,10216.0
355060,Racing,217.0
391730,Action,86353.0
397820,Casual,343.0
396010,Action,1418.0
423900,Action,7911.0
323850,Action,87731.0
311310,Action,369499.0
431560,Action,7493.0
352240,Indie,838.0
383800,Action,5503.0
412540,Action,2966.0
340490,Indie,26905.0
236010,Casual,4037.0
433580,Adventure,383.0
437170,Adventure,105.0
433950,Action,38236.0
432640,Action,92.0
434620,Casual,847.0
410820,Action,3714.0
433280,Strategy,7459.0
425340,Action,2347.0
285070,Action,4201.0
434370,Adventure,234.0
363270,Action,5615.0
431770,Casual,3246.0
434920,Adventure,1809.0
437660,Action,0.0
387130,Action,114.0
368860,Action,5683.0
398170,Indie,4560.0
384100,Action,21.0
415080,Casual,1810.0
432770,Adventure,0.0
317060,Action,1009.0
324650,Action,5108.0
415350,Action,7915.0
412400,Action,1340.0
401360,Action,2052.0
350740,Action,8551.0
434270,Action,17.0
353700,Action,4105.0
339340,Action,60576.0
262060,Indie,2060131.0
434960,Casual,0.0
398070,Action,3910.0
409290,Casual,2781.0
405860,Action,3328.0
414370,Indie,10327.0
428350,Indie,4257.0
424760,Action,826.0
354740,Indie,1236.0
432170,Action,10500.0
432190,Casual,5330.0
374080,Simulation,0.0
286790,Simulation,0.0
429530,Simulation,385.0
429520,Simulation,4000.0
428100,Action,6120.0
429300,Casual,11112.0
415670,Adventure,3424.0
432500,Indie,97.0
431910,Action,3103.0
429600,Adventure,7063.0
263940,Simulation,861.0
386480,Adventure,32834.0
368980,Action,1507.0
316390,Action,105533.0
378450,Action,0.0
378390,Casual,48.0
424320,Adventure,49.0
429950,Action,6074.0
407900,Action,5735.0
420070,Action,3354.0
405640,Indie,202853.0
428900,Action,9415.0
431740,Action,0.0
429580,Adventure,12588.0
431330,Action,1.0
409170,Indie,341.0
418120,Action,20612.0
352790,Action,142.0
411720,Action,0.0
431540,Adventure,3348.0
428060,Indie,1328.0
431470,Adventure,0.0
355510,Casual,10.0
390730,Action,2282.0
412230,Action,3746.0
298240,Action,262709.0
381990,Free to Play,51156.0
421180,Action,3731.0
400250,Adventure,76528.0
271760,RPG,1699.0
416380,Action,828.0
398940,Action,3115.0
371460,Casual,6054.0
356070,Action,3954.0
418300,Action,1346.0
416670,Free to Play,7369.0
397340,Indie,254579.0
400200,Adventure,214.0
405820,Action,9963.0
415990,Casual,152.0
428260,Adventure,0.0
428280,Adventure,255.0
428270,Adventure,318.0
428250,Adventure,0.0
429040,Action,0.0
298030,Strategy,55700.0
429470,Adventure,18824.0
426930,Action,530.0
410490,Action,0.0
417060,Action,684.0
339320,Casual,13.0
430020,Adventure,8111.0
382250,Action,3.0
384630,Adventure,7730.0
430280,Casual,0.0
412880,Action,164993.0
428240,Action,53.0
250520,Indie,110360.0
415830,Casual,4474.0
426590,Adventure,86.0
428020,Indie,5.0
408400,Adventure,0.0
416760,Adventure,507.0
403300,Casual,6238.0
406920,Action,299.0
339600,Free to Play,120155.0
414950,Indie,471.0
397640,Racing,0.0
421890,Action,33.0
422300,Action,83.0
393380,Action,1182381.0
370590,Action,14163.0
418170,Indie,65.0
424000,Action,6487.0
386510,Action,1794.0
412470,Action,19458.0
380570,Action,4389.0
386400,Casual,63.0
423440,Indie,646.0
406730,Indie,984.0
412270,Action,2077.0
200150,Casual,2978.0
402460,Casual,158.0
413710,Action,43311.0
407510,Action,360172.0
377190,Indie,741.0
413580,Action,6649.0
270110,Action,2972.0
390520,Action,27566.0
403880,Racing,160.0
409070,Action,2495.0
375840,Audio Production,4709.0
421900,Indie,823.0
412010,Action,7.0
420970,Indie,41.0
345350,RPG,132428.0
407600,Action,14.0
419500,Action,333.0
419090,Action,7383.0
422140,Simulation,167.0
396360,Indie,4676.0
397720,Simulation,22.0
422130,RPG,1367.0
348240,Action,6382.0
412410,Action,97.0
354030,Action,8389.0
417890,Action,26935.0
360940,Action,27667.0
413030,Action,999.0
395200,Action,31981.0
412170,Adventure,21763.0
337480,Action,1773.0
314000,Casual,13552.0
342280,Action,8810.0
381050,Action,66.0
422210,Indie,187.0
424310,Indie,910.0
242680,Action,1907134.0
416770,Casual,8004.0
412670,Action,8629.0
394510,Action,501630.0
415420,Action,9584.0
423770,Adventure,8885.0
409160,Free to Play,37767.0
387060,Action,87.0
423320,Indie,3151.0
423120,Indie,7071.0
369310,Casual,218.0
410850,Action,31181.0
412970,Action,155.0
404040,RPG,1389.0
254920,Strategy,46.0
397350,RPG,7170.0
254860,Simulation,33.0
414660,Adventure,5110.0
387240,Action,8907.0
423740,Action,308.0
424750,Casual,0.0
422250,Action,34878.0
421260,Strategy,5579.0
389850,Adventure,543.0
366510,RPG,1185.0
414920,Action,1883.0
395860,Adventure,2150.0
359550,Action,10061530.0
391960,Action,6298.0
369300,Adventure,1423.0
420770,Action,6274.0
376210,Action,152366.0
371320,Adventure,3746.0
423760,Action,7560.0
397040,Action,8462.0
417110,Adventure,1757.0
417980,Action,5732.0
421880,Action,5552.0
410470,Action,1457.0
363180,Casual,2382.0
419000,Action,0.0
332370,Adventure,6.0
401330,Action,367.0
405980,Casual,6932.0
423880,Casual,7333.0
411740,Action,4555.0
420880,Adventure,222.0
336520,Free to Play,4845.0
404550,Action,54.0
420210,Action,22.0
418580,Indie,0.0
324160,Adventure,53651.0
420740,Adventure,27326.0
385310,Adventure,6509.0
350210,Action,242.0
412730,Adventure,6056.0
342530,Action,410.0
418910,Indie,52037.0
416310,Adventure,8902.0
384700,Action,874.0
365090,Action,8.0
403700,Action,8506.0
359060,Action,6678.0
420000,Simulation,2651.0
421630,Indie,2548.0
386280,Action,1140.0
400380,Indie,0.0
417860,Adventure,314937.0
410110,Action,16458.0
420950,Adventure,13770.0
413460,Simulation,0.0
298220,Indie,428.0
387930,Indie,6609.0
418440,Adventure,0.0
383240,Adventure,2118.0
380210,Action,4545.0
401290,Adventure,423.0
403830,Adventure,12212.0
378720,Indie,162667.0
338630,Casual,103.0
307670,Adventure,29663.0
418310,Casual,5384.0
418040,Casual,2364.0
397420,Casual,0.0
396850,Adventure,4525.0
416320,Adventure,4629.0
368500,Action,525139.0
388540,Casual,229.0
369390,Simulation,313.0
329040,Action,161.0
415950,Action,441.0
415400,Casual,2559.0
346730,Action,9117.0
398100,Casual,19128.0
412940,Adventure,1652.0
394290,Action,4840.0
394220,Action,1091.0
411590,Adventure,0.0
331720,Action,4364.0
389160,Action,6506.0
420050,Action,0.0
333300,Adventure,6250.0
294000,Action,13155.0
416390,Action,9.0
338530,Action,8900.0
386640,Free to Play,1166.0
404400,Casual,15.0
391180,Action,269.0
410550,Simulation,0.0
376750,Action,83.0
370710,Adventure,1372.0
415980,Adventure,141.0
410890,Adventure,13588.0
403950,Indie,18787.0
410540,Action,2.0
408000,Indie,3318.0
418960,Action,3659.0
338120,Casual,2667.0
409100,Indie,740.0
390670,Free to Play,371414.0
395900,Casual,1211.0
404100,Action,10.0
365960,Racing,49067.0
414500,Action,0.0
377860,Action,7369.0
389650,Action,35.0
412380,Action,7697.0
382850,Action,3826.0
324680,Strategy,48374.0
409510,Action,8008.0
418070,Casual,84455.0
416290,Action,6852.0
416130,Action,6196.0
413470,Adventure,807.0
377160,RPG,45274661.0
404150,Casual,4.0
403180,Adventure,4555.0
374830,Indie,6969.0
416080,Action,31769.0
270230,Adventure,36.0
340700,Casual,285.0
398980,Indie,1689.0
397960,Adventure,211.0
410340,Indie,12003.0
355020,Action,0.0
385360,Indie,3868.0
287980,Indie,222854.0
416640,Indie,3891.0
409380,Casual,14184.0
416170,Action,25859.0
290530,Action,6045.0
414260,Simulation,1134.0
416350,Indie,5477.0
401170,Action,2023.0
288260,Action,3208.0
399890,Adventure,6659.0
355950,Strategy,1.0
408930,Design &amp; Illustration,148.0
388410,Action,243864.0
316370,Action,4349.0
389470,Adventure,0.0
375600,Action,30875.0
359620,Adventure,0.0
405650,Action,1029.0
399660,Action,8686.0
299600,Indie,1208.0
397570,Action,9205.0
411390,Adventure,31297.0
409690,Action,1684.0
364700,Action,0.0
414080,Adventure,9489.0
403120,Adventure,828.0
332620,Adventure,4449.0
414470,Action,2414.0
365880,Adventure,1501.0
342540,Adventure,0.0
406780,Indie,754.0
38400,RPG,365367.0
384690,Action,804.0
350990,Adventure,646.0
360620,Action,1569.0
390970,Adventure,8416.0
329440,Adventure,40144.0
415890,Action,0.0
393170,Action,12.0
382390,Indie,0.0
408120,Indie,2406.0
413510,Action,18.0
400470,Strategy,462.0
353270,RPG,253776.0
412140,Adventure,2139.0
398630,Adventure,1763.0
368590,Indie,6813.0
403040,Utilities,12649.0
300580,Action,35361.0
404420,Adventure,45.0
382350,Action,4712.0
384110,Action,17164.0
390920,Indie,83.0
375320,Adventure,208.0
251290,RPG,98994.0
413760,Action,0.0
410430,Adventure,229.0
279640,Indie,173.0
378790,RPG,4337.0
407020,Adventure,3078.0
325300,Action,240.0
404630,Casual,497.0
389740,Adventure,81.0
410910,Indie,600.0
411570,Indie,11891.0
403860,Action,91.0
350770,Action,922.0
235540,Action,1488537.0
363890,Design &amp; Illustration,294755.0
335190,Adventure,20694.0
409590,Action,9975.0
335700,Action,1606.0
405610,Action,7339.0
385600,Action,1412.0
383690,Adventure,454.0
378630,Adventure,0.0
408750,Casual,8638.0
389870,Adventure,28231.0
319050,Indie,54972.0
397020,Action,0.0
408280,Adventure,5554.0
394850,Action,1471.0
409090,Adventure,466.0
410710,Action,15063.0
412480,Action,19.0
395920,Adventure,0.0
404080,Adventure,88.0
366220,Adventure,347755.0
332330,Action,858.0
305840,RPG,647.0
321350,Action,669.0
409610,Action,1.0
372960,Action,6.0
395170,Adventure,7485.0
398000,Action,219.0
397330,Action,1063.0
377900,Casual,14444.0
310060,Adventure,55572.0
395160,Adventure,1595.0
290300,Action,238805.0
408990,Indie,27112.0
372780,Adventure,5.0
393240,Action,2492.0
386390,Action,67.0
288000,Action,0.0
410210,Indie,35915.0
364640,Casual,2743.0
410770,Adventure,415.0
330450,Action,3497.0
362930,Racing,2174.0
351300,Action,606.0
374240,Action,2750.0
403780,Action,38.0
371510,Action,12417.0
379520,Action,16.0
396090,Indie,8002.0
396590,Action,586.0
406150,Adventure,5956.0
388450,Casual,564.0
403460,Action,16.0
392620,Indie,23.0
375820,Casual,47034.0
403190,Indie,284133.0
324390,Action,3624.0
397460,Casual,136144.0
361360,Adventure,1567.0
402840,Casual,1248159.0
349840,Indie,4778.0
376870,Adventure,330362.0
397550,Action,45278.0
265750,Action,16508.0
376110,Adventure,37.0
230070,Indie,62735.0
372950,Indie,7.0
407230,Action,40488.0
404030,Casual,9648.0
370220,Action,28.0
402390,Action,0.0
380140,Adventure,1209.0
381260,Adventure,906.0
401280,Action,0.0
409370,Indie,3740.0
404270,Adventure,36.0
337320,Action,196643.0
261490,Action,7337.0
398620,Adventure,479.0
348490,Action,3912.0
302810,Action,21.0
319430,Action,0.0
407120,Free to Play,89413.0
407680,Casual,17889.0
374640,Indie,3431.0
399910,Action,119.0
407290,Indie,7509.0
403510,Adventure,10389.0
354160,Racing,1056.0
401550,Indie,2.0
352530,Indie,0.0
330820,Adventure,16586.0
382140,Action,7408.0
375030,Action,1566.0
397770,Casual,9234.0
367270,Action,20075.0
364190,Indie,67.0
395250,Adventure,2708.0
370460,Action,10843.0
312920,Sports,96728.0
377430,Casual,3553.0
403570,Adventure,21813.0
319470,Action,6090.0
343410,Indie,0.0
303210,Adventure,84484.0
379640,Action,2342.0
403670,Adventure,55.0
402170,Casual,3701.0
300760,Action,7668.0
344890,Action,240.0
395560,Adventure,0.0
404050,Action,1832.0
370480,Action,8161.0
384840,Adventure,3579.0
384590,Action,0.0
397740,Indie,120.0
406650,Indie,1327.0
349020,Action,3648.0
399000,Action,7272.0
403070,Adventure,277.0
388060,Indie,18024.0
348280,Action,2.0
348470,Action,71831.0
370240,Sports,2177719.0
404860,Action,7.0
310470,Simulation,32543.0
293600,Action,6208.0
399920,Action,5603.0
388360,Casual,1340.0
371220,Adventure,700.0
399140,Action,2550.0
339910,Action,13203.0
398160,Action,2325.0
397210,Casual,35.0
400160,Indie,2320.0
385890,Action,7802.0
402850,Action,3153.0
229810,Action,24770.0
367430,Action,2636.0
395520,Adventure,19729.0
406100,Adventure,0.0
397270,Adventure,43751.0
392940,Adventure,7093.0
382120,Adventure,42183.0
399040,Casual,5028.0
374060,Action,2386.0
386560,Action,1282.0
389310,Action,2362.0
406090,Indie,103.0
403660,Indie,482.0
381010,Adventure,0.0
384090,Action,252.0
356200,Action,30685.0
381780,Adventure,16170.0
397970,Adventure,171.0
400110,Adventure,15354.0
339640,Indie,0.0
382890,RPG,25893.0
400660,Indie,7041.0
349760,Action,243.0
276730,Action,3551.0
396640,Action,492.0
404460,Action,0.0
370170,Casual,5406.0
307590,Action,11621.0
236690,Sports,388487.0
377250,Action,212.0
383950,Casual,1039.0
404480,Adventure,21186.0
381850,Adventure,48.0
373600,Action,2099.0
391440,Casual,43.0
373610,Action,2895.0
373620,Action,5241.0
373630,Action,3214.0
402190,Action,45.0
334100,Action,26.0
402890,Adventure,1844.0
297080,Casual,1589.0
403090,Casual,402.0
403100,Casual,0.0
398710,Action,83248.0
401560,Action,5024.0
401840,Action,11336.0
378770,Action,149.0
278510,Action,116.0
397980,Action,18876.0
388430,Action,0.0
383780,Adventure,109.0
400710,Action,55.0
393600,Action,0.0
367600,Action,8229.0
312280,Casual,40444.0
399790,Adventure,37932.0
400790,Action,4425.0
382090,Action,224.0
375160,Indie,24.0
391490,Casual,118.0
395890,Casual,0.0
357480,Casual,18867.0
297740,Action,5877.0
363940,Action,8286.0
401420,Action,0.0
384120,Action,2261.0
399900,Indie,50.0
393150,Adventure,3462.0
357910,Action,416.0
252110,Action,27520.0
379530,Indie,271.0
391250,Action,4130.0
384000,Action,3649.0
344770,Indie,15744.0
322910,Action,74092.0
390610,Action,2736.0
359050,Action,371351.0
318020,Strategy,193938.0
393660,Action,41.0
399230,Action,1575.0
387840,Adventure,17307.0
323460,Action,5083.0
395910,Adventure,52.0
305820,Casual,4827.0
385440,Action,559.0
397800,Casual,0.0
360840,Adventure,570.0
398640,Simulation,2282.0
385830,Action,44152.0
397830,Adventure,0.0
365750,Sports,334.0
392820,Adventure,20302.0
388620,Adventure,6830.0
388050,Casual,6486.0
397690,Action,2015.0
397780,Indie,3386.0
314410,Action,164217.0
350710,Casual,0.0
395400,Adventure,6025.0
396530,Adventure,807.0
398460,Adventure,1041.0
398900,Action,0.0
333290,Action,22.0
394550,Action,139.0
377550,Casual,250.0
286750,Casual,96.0
294590,Action,67.0
377070,Adventure,1697.0
294730,Casual,30.0
368050,Action,229.0
360580,Action,66.0
290340,Adventure,245598.0
398110,Casual,858.0
388800,Action,12955.0
385330,Adventure,2218.0
397500,Action,41195.0
340830,Action,8678.0
362140,Adventure,2872.0
298360,Action,7595.0
368450,Adventure,3066.0
376150,Simulation,0.0
398920,Casual,3767.0
397200,Action,36.0
399430,Casual,24711.0
385490,Indie,10992.0
346300,Action,0.0
380150,Adventure,7145.0
398960,Adventure,0.0
365930,Action,0.0
366040,Action,4087.0
397700,Action,11430.0
369400,Casual,3033.0
268870,Action,118439.0
356890,Action,4933.0
356520,Adventure,2795.0
363240,Adventure,6416.0
386050,Action,36.0
347660,Action,0.0
390880,Casual,4.0
381910,Action,1299.0
387970,Action,1935.0
293460,Action,448.0
330390,RPG,26678.0
396820,Action,0.0
355500,Animation &amp; Modeling,191.0
337350,Action,1667.0
385060,Indie,202.0
393980,Casual,7861.0
363440,Action,27674.0
394770,Indie,128.0
359310,Action,88030.0
325370,Action,18309.0
356570,Action,212933.0
378100,Adventure,30501.0
332530,Action,2025.0
308173,Indie,10593.0
310490,Simulation,1754.0
364060,Action,57.0
391210,Action,3966.0
391460,Action,203017.0
359390,Adventure,31158.0
354810,Indie,0.0
369080,Action,7972.0
361680,Action,0.0
346940,Adventure,246675.0
388440,Indie,3751.0
388010,Casual,54.0
365120,Action,2316.0
391000,Adventure,68.0
373120,Action,8.0
290490,Action,769.0
388420,Indie,20272.0
363980,Indie,36222.0
363670,Indie,3222.0
336220,Action,130.0
314070,Indie,12752.0
388720,Action,796.0
354920,Indie,11543.0
396230,Indie,868.0
381170,Action,4789.0
384570,Action,1013.0
308560,Adventure,81.0
393950,Action,7589.0
325790,Indie,1924.0
343990,Casual,24.0
352010,Adventure,21312.0
335820,Adventure,16118.0
391170,Action,9959.0
391340,Adventure,9983.0
392920,Adventure,1333.0
377200,Action,445.0
384920,Indie,437.0
383590,Simulation,5908.0
373730,Indie,5579.0
370160,Indie,4307.0
